Compiler version,clang version 5.0.0 (trunk 302712)
Compiler flags,--target=arm-none-eabi -Oz -mcpu=cortex-m0 -mthumb

Date,2017-05-10
Revision,302712

mpgcut-1.1,mpgcut.c.obj,7415
jpeg-6b,ansi2knr.c.obj,2205
jpeg-6b,cdjpeg.c.obj,140
jpeg-6b,cjpeg.c.obj,5083
jpeg-6b,ckconfig.c.obj,2192
jpeg-6b,djpeg.c.obj,5482
jpeg-6b,jcapimin.c.obj,750
jpeg-6b,jcapistd.c.obj,418
jpeg-6b,jccoefct.c.obj,1548
jpeg-6b,jccolor.c.obj,1464
jpeg-6b,jcdctmgr.c.obj,1244
jpeg-6b,jchuff.c.obj,2876
jpeg-6b,jcinit.c.obj,162
jpeg-6b,jcmainct.c.obj,370
jpeg-6b,jcmarker.c.obj,1828
jpeg-6b,jcmaster.c.obj,2372
jpeg-6b,jcomapi.c.obj,160
jpeg-6b,jcparam.c.obj,2768
jpeg-6b,jcphuff.c.obj,2440
jpeg-6b,jcprepct.c.obj,1178
jpeg-6b,jcsample.c.obj,1844
jpeg-6b,jctrans.c.obj,1174
jpeg-6b,jdapimin.c.obj,900
jpeg-6b,jdapistd.c.obj,840
jpeg-6b,jdatadst.c.obj,242
jpeg-6b,jdatasrc.c.obj,286
jpeg-6b,jdcoefct.c.obj,2952
jpeg-6b,jdcolor.c.obj,1118
jpeg-6b,jddctmgr.c.obj,764
jpeg-6b,jdhuff.c.obj,2296
jpeg-6b,jdinput.c.obj,1196
jpeg-6b,jdmainct.c.obj,1414
jpeg-6b,jdmarker.c.obj,5612
jpeg-6b,jdmaster.c.obj,1586
jpeg-6b,jdmerge.c.obj,1290
jpeg-6b,jdphuff.c.obj,2664
jpeg-6b,jdpostct.c.obj,790
jpeg-6b,jdsample.c.obj,1608
jpeg-6b,jdtrans.c.obj,314
jpeg-6b,jerror.c.obj,5466
jpeg-6b,jfdctflt.c.obj,932
jpeg-6b,jfdctfst.c.obj,526
jpeg-6b,jfdctint.c.obj,784
jpeg-6b,jidctflt.c.obj,1256
jpeg-6b,jidctfst.c.obj,936
jpeg-6b,jidctint.c.obj,1112
jpeg-6b,jidctred.c.obj,1244
jpeg-6b,jmemmgr.c.obj,2724
jpeg-6b,jmemnobs.c.obj,138
jpeg-6b,jpegtran.c.obj,3352
jpeg-6b,jquant1.c.obj,2442
