Compiler version,clang version 6.0.0 (trunk 312407)
Compiler flags,-Os

Date,2017-09-02
Revision,312407

mpgcut-1.1,mpgcut.c.o,12133
jpeg-6b,ansi2knr.c.o,3314
jpeg-6b,cdjpeg.c.o,260
jpeg-6b,cjpeg.c.o,6360
jpeg-6b,ckconfig.c.o,2590
jpeg-6b,djpeg.c.o,6926
jpeg-6b,jcapimin.c.o,1133
jpeg-6b,jcapistd.c.o,643
jpeg-6b,jccoefct.c.o,2619
jpeg-6b,jccolor.c.o,1876
jpeg-6b,jcdctmgr.c.o,1976
jpeg-6b,jchuff.c.o,5757
jpeg-6b,jcinit.c.o,231
jpeg-6b,jcmainct.c.o,573
jpeg-6b,jcmarker.c.o,2965
jpeg-6b,jcmaster.c.o,3441
jpeg-6b,jcomapi.c.o,259
jpeg-6b,jcparam.c.o,4047
jpeg-6b,jcphuff.c.o,7684
jpeg-6b,jcprepct.c.o,2068
jpeg-6b,jcsample.c.o,3169
jpeg-6b,jctrans.c.o,1986
jpeg-6b,jdapimin.c.o,1537
jpeg-6b,jdapistd.c.o,1271
jpeg-6b,jdatadst.c.o,463
jpeg-6b,jdatasrc.c.o,493
jpeg-6b,jdcoefct.c.o,4889
jpeg-6b,jdcolor.c.o,1738
jpeg-6b,jddctmgr.c.o,1045
jpeg-6b,jdhuff.c.o,3188
jpeg-6b,jdinput.c.o,1760
jpeg-6b,jdmainct.c.o,2057
jpeg-6b,jdmarker.c.o,8261
jpeg-6b,jdmaster.c.o,2318
jpeg-6b,jdmerge.c.o,1937
jpeg-6b,jdphuff.c.o,3781
jpeg-6b,jdpostct.c.o,1139
jpeg-6b,jdsample.c.o,2425
jpeg-6b,jdtrans.c.o,517
jpeg-6b,jerror.c.o,6228
jpeg-6b,jfdctflt.c.o,1026
jpeg-6b,jfdctfst.c.o,1226
jpeg-6b,jfdctint.c.o,845
jpeg-6b,jidctflt.c.o,1225
jpeg-6b,jidctfst.c.o,1131
jpeg-6b,jidctint.c.o,1377
jpeg-6b,jidctred.c.o,1495
jpeg-6b,jmemmgr.c.o,4618
jpeg-6b,jmemnobs.c.o,236
jpeg-6b,jpegtran.c.o,4423
jpeg-6b,jquant1.c.o,4234
jpeg-6b,jquant2.c.o,5581
jpeg-6b,jutils.c.o,617
jpeg-6b,rdbmp.c.o,2896
jpeg-6b,rdcolmap.c.o,1235
jpeg-6b,rdgif.c.o,139
jpeg-6b,rdjpgcom.c.o,2610
jpeg-6b,rdppm.c.o,2375
jpeg-6b,rdrle.c.o,0
jpeg-6b,rdswitch.c.o,2610
jpeg-6b,rdtarga.c.o,2274
jpeg-6b,transupp.c.o,6056
jpeg-6b,wrbmp.c.o,2191
jpeg-6b,wrgif.c.o,1746
jpeg-6b,wrjpgcom.c.o,3459
jpeg-6b,wrppm.c.o,848
jpeg-6b,wrrle.c.o,0
jpeg-6b,wrtarga.c.o,1137
zlib-1.1.4,adler32.c.o,526
zlib-1.1.4,compress.c.o,244
zlib-1.1.4,crc32.c.o,2426
zlib-1.1.4,deflate.c.o,7258
zlib-1.1.4,example.c.o,4994
zlib-1.1.4,gzio.c.o,4890
zlib-1.1.4,infblock.c.o,4123
zlib-1.1.4,infcodes.c.o,2003
zlib-1.1.4,inffast.c.o,1491
zlib-1.1.4,inflate.c.o,2326
zlib-1.1.4,inftrees.c.o,2717
zlib-1.1.4,infutil.c.o,418
zlib-1.1.4,minigzip.c.o,1620
zlib-1.1.4,trees.c.o,9884
zlib-1.1.4,uncompr.c.o,205
zlib-1.1.4,zutil.c.o,268
replaypc-0.4.0.preproc,ReplayPC.o,6092
replaypc-0.4.0.preproc,addressbook.o,1183
replaypc-0.4.0.preproc,bigfile.o,681
replaypc-0.4.0.preproc,build-ndx.o,1000
replaypc-0.4.0.preproc,cg.o,3613
replaypc-0.4.0.preproc,channelset.o,385
replaypc-0.4.0.preproc,crypt-test.o,2398
replaypc-0.4.0.preproc,crypt.o,1496
replaypc-0.4.0.preproc,dump-addressbook.o,788
replaypc-0.4.0.preproc,dump-cg2.o,734
replaypc-0.4.0.preproc,dump-channelset.o,624
replaypc-0.4.0.preproc,dump-filedarray.o,824
replaypc-0.4.0.preproc,dump-guide.o,973
replaypc-0.4.0.preproc,dump-headend.o,597
replaypc-0.4.0.preproc,dump-programset.o,1005
replaypc-0.4.0.preproc,dump-replaychannels.o,531
replaypc-0.4.0.preproc,dump-replayshows.o,526
replaypc-0.4.0.preproc,dump-zipcode2.o,526
replaypc-0.4.0.preproc,dump.o,2649
replaypc-0.4.0.preproc,filedarray.o,434
replaypc-0.4.0.preproc,find-GOPs.o,518
replaypc-0.4.0.preproc,guide.o,10278
replaypc-0.4.0.preproc,guideclient.o,1230
replaypc-0.4.0.preproc,headend.o,1386
replaypc-0.4.0.preproc,httpclient.o,4659
replaypc-0.4.0.preproc,httpfs.o,9409
replaypc-0.4.0.preproc,httpfsclient.o,3904
replaypc-0.4.0.preproc,mark-commercial.o,2768
replaypc-0.4.0.preproc,ndx-dump.o,5679
replaypc-0.4.0.preproc,ndx.o,913
replaypc-0.4.0.preproc,program.o,2993
replaypc-0.4.0.preproc,rddns.o,948
replaypc-0.4.0.preproc,rddnsclient.o,1870
replaypc-0.4.0.preproc,rtv.o,1810
replaypc-0.4.0.preproc,rtvguide.o,2019
replaypc-0.4.0.preproc,sleep.o,90
replaypc-0.4.0.preproc,un-protect.o,1654
replaypc-0.4.0.preproc,version-test.o,279
replaypc-0.4.0.preproc,zipcode.o,611
OpenTCP-1.0.4,arp.c.o,2575
OpenTCP-1.0.4,bootp.c.o,849
OpenTCP-1.0.4,dhcpc.c.o,1726
OpenTCP-1.0.4,dns.c.o,1529
OpenTCP-1.0.4,ethernet.c.o,1581
OpenTCP-1.0.4,http_server.c.o,1790
OpenTCP-1.0.4,https_callbacks.c.o,796
OpenTCP-1.0.4,icmp.c.o,492
OpenTCP-1.0.4,ip.c.o,3118
OpenTCP-1.0.4,main_demo.c.o,335
OpenTCP-1.0.4,pop3_client.c.o,5076
OpenTCP-1.0.4,pop3c_callbacks.c.o,179
OpenTCP-1.0.4,smtp_client.c.o,3091
OpenTCP-1.0.4,smtpc_callbacks.c.o,192
OpenTCP-1.0.4,system.c.o,1265
OpenTCP-1.0.4,tcp.c.o,7080
OpenTCP-1.0.4,tcp_client_demo.c.o,995
OpenTCP-1.0.4,tcp_server_demo.c.o,989
OpenTCP-1.0.4,tftps.c.o,1086
OpenTCP-1.0.4,timers.c.o,369
OpenTCP-1.0.4,udp.c.o,1769
OpenTCP-1.0.4,udp_demo.c.o,325
bzip2-1.0.2,blocksort.c.o,7446
bzip2-1.0.2,bzip2.c.o,18504
bzip2-1.0.2,bzip2recover.c.o,4111
bzip2-1.0.2,bzlib.c.o,12563
bzip2-1.0.2,compress.c.o,15618
bzip2-1.0.2,crctable.c.o,0
bzip2-1.0.2,decompress.c.o,16829
bzip2-1.0.2,huffman.c.o,1412
bzip2-1.0.2,randtable.c.o,0
mpeg2dec-0.3.1,alloc.c.o,182
mpeg2dec-0.3.1,cpu_accel.c.o,51
mpeg2dec-0.3.1,cpu_state.c.o,49
mpeg2dec-0.3.1,decode.c.o,3668
mpeg2dec-0.3.1,extract_mpeg2.c.o,3953
mpeg2dec-0.3.1,getopt.c.o,0
mpeg2dec-0.3.1,gettimeofday.c.o,0
mpeg2dec-0.3.1,header.c.o,5062
mpeg2dec-0.3.1,idct.c.o,5209
mpeg2dec-0.3.1,idct_alpha.c.o,0
mpeg2dec-0.3.1,idct_altivec.c.o,0
mpeg2dec-0.3.1,idct_mlib.c.o,0
mpeg2dec-0.3.1,idct_mmx.c.o,0
mpeg2dec-0.3.1,motion_comp.c.o,6403
mpeg2dec-0.3.1,motion_comp_alpha.c.o,0
mpeg2dec-0.3.1,motion_comp_altivec.c.o,0
mpeg2dec-0.3.1,motion_comp_mlib.c.o,0
mpeg2dec-0.3.1,motion_comp_mmx.c.o,0
mpeg2dec-0.3.1,mpeg2dec.c.o,5519
mpeg2dec-0.3.1,slice.c.o,26805
mpeg2dec-0.3.1,video_out.c.o,112
mpeg2dec-0.3.1,video_out_dx.c.o,0
mpeg2dec-0.3.1,video_out_null.c.o,570
mpeg2dec-0.3.1,video_out_pgm.c.o,863
mpeg2dec-0.3.1,video_out_sdl.c.o,1024
mpeg2dec-0.3.1,video_out_x11.c.o,0
mpeg2dec-0.3.1,yuv2rgb.c.o,5769
mpeg2dec-0.3.1,yuv2rgb_mlib.c.o,0
mpeg2dec-0.3.1,yuv2rgb_mmx.c.o,0
jikespg-1.3,ctabs.c.o,49352
jikespg-1.3,globals.c.o,56
jikespg-1.3,lpgparse.c.o,48870
jikespg-1.3,lpgutil.c.o,6193
jikespg-1.3,main.c.o,6871
jikespg-1.3,mkfirst.c.o,15941
jikespg-1.3,mkred.c.o,7450
jikespg-1.3,mkstates.c.o,3459
jikespg-1.3,partset.c.o,2095
jikespg-1.3,prntstat.c.o,3825
jikespg-1.3,produce.c.o,12121
jikespg-1.3,ptables.c.o,3392
jikespg-1.3,remsp.c.o,8580
jikespg-1.3,resolve.c.o,15158
jikespg-1.3,spacetab.c.o,22252
jikespg-1.3,tabutil.c.o,14740
jikespg-1.3,timetab.c.o,10585
libmspack,cabc.c.o,68
libmspack,cabd.c.o,7633
libmspack,cabd_md5.c.o,1544
libmspack,cabd_test.c.o,11564
libmspack,cabextract_md5.c.o,28782
libmspack,cabrip.c.o,645
libmspack,chmc.c.o,68
libmspack,chmd.c.o,4491
libmspack,chmd_md5.c.o,1462
